sep=,
Daterange: 2020-05-13 – 2020-06-12,From: 2020-03-14,Ext_id: 1509242894,To: 2020-06-12
Date,AppID,AppName,Country,Version,Author,Rating,Title,Review,Translated title,Translated review,Reply Date,Developer Reply,User,Tags,Categories,Notes,Likes,Dislikes,Link,Permalink,AF Link
"2020-04-26 12:07:15","1509242894","COVIDSafe","au","1.0","It's a review!","5","Works!","Working beautifully. Haven’t got Covid.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866210305","https://appfollow.io/app/745570/review/216452916","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452916"
"2020-04-26 12:06:46","1509242894","COVIDSafe","au","1.0","ArtVandalei","5","Simple and no issues","Very easy to download",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866208716","https://appfollow.io/app/745570/review/216452915","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452915"
"2020-04-26 12:06:41","1509242894","COVIDSafe","au","1.0","Mani8487","5","Easy setup","I'm glad the government finally made this app, very easy to install and use. we can beat this coronavirus if we can work together.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866208427","https://appfollow.io/app/745570/review/216452914","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452914"
"2020-04-26 12:06:37","1509242894","COVIDSafe","au","1.0","Buzza69","5","Download app please everyone","Faster this lockdown/isolation is over",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866208200","https://appfollow.io/app/745570/review/216452913","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452913"
"2020-04-26 12:06:32","1509242894","COVIDSafe","au","1.0","Daniel!6829","5","It’s working","I just downloaded the app and the process was very easy I didn’t get the ‘cannot verify your phone’ error everyone else is talking about. It took me 3 min to set up, user friendly.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866207947","https://appfollow.io/app/745570/review/216452912","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452912"
"2020-04-26 12:06:20","1509242894","COVIDSafe","au","1.0","Rach88123","5","Easy and user friendly","Very easy to use and set up.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866207349","https://appfollow.io/app/745570/review/216452911","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452911"
"2020-04-26 12:06:07","1509242894","COVIDSafe","au","1.0","Ricky Brownsound","5","Works fine","Installed and is working fine.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866206624","https://appfollow.io/app/745570/review/216452910","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452910"
"2020-04-26 12:06:00","1509242894","COVIDSafe","au","1.0","CassieD20","4","All good","Worked straight away - you need to drop the leading 0 of your mobile number.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866206240","https://appfollow.io/app/745570/review/216452909","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452909"
"2020-04-26 12:05:57","1509242894","COVIDSafe","au","1.0","mz20200400","5","Good","It will be useful if more people install it",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866206083","https://appfollow.io/app/745570/review/216452908","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452908"
"2020-04-26 12:05:49","1509242894","COVIDSafe","au","1.0","monkeyboy789","4","Name title","Actively looked for the app wanting to download it and couldn’t find it anywhere. Had to go to a news article to find it",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866205659","https://appfollow.io/app/745570/review/216452907","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452907"
"2020-04-26 12:05:44","1509242894","COVIDSafe","au","1.0","Tanialeec1","5","You need to remove first 0 from mobile phone number","App works fine. I’ve I saw numerous reviews saying it won’t accept phone number. Where you see a +61 prefix you don’t enter the first 0 of your mobile number just the remaining 9 digits.",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866205358","https://appfollow.io/app/745570/review/216452906","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452906"
"2020-04-26 12:05:06","1509242894","COVIDSafe","au","1.0","wellyoucanguess","5","Well done. Good initiative","Well done team aus gov. Special 👏🏻 to the brains behind this app and tech. Definitely can be improved from
Bt technology to other means, but so far excellent initiative. Would recommend everyone to start using this app. I think this is a sacrifice we need to make to keep everyone safe including each you..",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866203287","https://appfollow.io/app/745570/review/216452905","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452905"
"2020-04-26 12:05:03","1509242894","COVIDSafe","au","1.0","Wha81","5","Easy set Up","Very easy set up. Less than 30 seconds from start to finish.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866203092","https://appfollow.io/app/745570/review/216452904","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452904"
"2020-04-26 12:04:36","1509242894","COVIDSafe","au","1.0","A_Fridge","4","Easy enough to setup","Easy enough to setup",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866201633","https://appfollow.io/app/745570/review/216452903","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452903"
"2020-04-26 12:04:27","1509242894","COVIDSafe","au","1.0","padgal","5","Easy to install","Downloaded the app and registered no problems at all",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866201124","https://appfollow.io/app/745570/review/216452902","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452902"
"2020-04-26 12:04:26","1509242894","COVIDSafe","au","1.0","Piptot","5","Easy to register","Easy to use. Will do anything to support Aus.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866201091","https://appfollow.io/app/745570/review/216452901","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452901"
"2020-04-26 12:03:52","1509242894","COVIDSafe","au","1.0","James O777","5","Work well","No problem with download, installation and verification on iPhone.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866199179","https://appfollow.io/app/745570/review/216452900","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452900"
"2020-04-26 12:03:45","1509242894","COVIDSafe","au","1.0","Alksdkjfg","4","Phone number","When entering your mobile start with 4 not the 0, it has started your number +61 so you start with +61 4********. I registered in 30sec",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866198833","https://appfollow.io/app/745570/review/216452899","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452899"
"2020-04-26 12:03:38","1509242894","COVIDSafe","au","1.0","Beonnybeef","4","Unclear instructions...","Registered mobile fine (without leading 0). 
Says leave the app running - unclear whether this means with phone on, screen off, or running in background. Video instructions would be sensible!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866198491","https://appfollow.io/app/745570/review/216452898","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452898"
"2020-04-26 12:03:33","1509242894","COVIDSafe","au","1.0","happy house of fox","5","Less than a minute","Less than a minute to set up- set and forget is the best way.

Most of you negative review - you applied to early, it up and running now",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866198226","https://appfollow.io/app/745570/review/216452897","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452897"
"2020-04-26 12:03:28","1509242894","COVIDSafe","au","1.0","Matty TC","5","No problems","Phone number verified for me no problems",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866197953","https://appfollow.io/app/745570/review/216452487","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452487"
"2020-04-26 12:03:23","1509242894","COVIDSafe","au","1.0","Disneychicka","5","COVIDSafe","No issues verifying phone number now. 👍🏻",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866197689","https://appfollow.io/app/745570/review/216452486","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452486"
"2020-04-26 12:03:21","1509242894","COVIDSafe","au","1.0","Eee.N","5","HOW TO FIX MOBILE NUMBER ISSUE!","My parter and I had no issue with registering. When you get to the mobile number bit +61 is already there, so when putting your mobile number in don’t do 04 just do 4 and the rest of your number. +61 replaces the 0 in the 04 beginning of a mobile number. Hope that makes sense and helps.",,,,,,,,,,"2","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866197595","https://appfollow.io/app/745570/review/216452485","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452485"
"2020-04-26 12:03:10","1509242894","COVIDSafe","au","1.0","Ben1397","5","Perfect","Installed without any issue.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866197022","https://appfollow.io/app/745570/review/216452484","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452484"
"2020-04-26 12:03:07","1509242894","COVIDSafe","au","1.0","oxouser","5","Turn VPN off during registration","I saw a comment that the app wouldn’t register at the phone number stage. I had the same problem but resolved it by turning off my VPN for registration. That allowed registration to happen and once I completed that, I turned the VPN back on. Hope this helps 👍🏼",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866196857","https://appfollow.io/app/745570/review/216452483","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452483"
"2020-04-26 12:03:03","1509242894","COVIDSafe","au","1.0","Jodie W","4","No problems","Super easy to download and register. Working perfect.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866196650","https://appfollow.io/app/745570/review/216452482","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452482"
"2020-04-26 12:02:49","1509242894","COVIDSafe","au","1.0","Trav Mc","5","Don’t enter the zero of your phone number","You don’t need to enter the zero at the start of your mobile number",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866195918","https://appfollow.io/app/745570/review/216452481","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452481"
"2020-04-26 12:02:47","1509242894","COVIDSafe","au","1.0","Lena D'Spiare","5","A great app!","Easy to use and a quick process. People seem to forget that you cannot register before 6pm. Shame for the negative reviews. I hope it doesn’t push people away given people were too eager and tried to register before 6pm. Please download this app!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866195813","https://appfollow.io/app/745570/review/216452480","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452480"
"2020-04-26 12:02:40","1509242894","COVIDSafe","au","1.0","Fokc","5","Looks fine to me","Seen all the comments about unable to verify but no issue here. 

Looks simple enough. 

If it helps it’s worth doing!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866195426","https://appfollow.io/app/745570/review/216452479","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452479"
"2020-04-26 12:02:36","1509242894","COVIDSafe","au","1.0","Richmond@12","5","Stay safe","App is now working and easy to register",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866195194","https://appfollow.io/app/745570/review/216452478","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452478"
"2020-04-26 12:01:53","1509242894","COVIDSafe","au","1.0","Dave Yates","5","Everyone should be using this . Let’s kill this virus.","Best defence we have to respond to virus spread .",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866192849","https://appfollow.io/app/745570/review/216452477","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452477"
"2020-04-26 12:01:52","1509242894","COVIDSafe","au","1.0","Blinded by adds","5","Do it AUSTRALIA","Do you care about others?
Prove it, download and start supporting our community",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866192799","https://appfollow.io/app/745570/review/216452476","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452476"
"2020-04-26 12:01:25","1509242894","COVIDSafe","au","1.0","KatrinaDce","5","Registered on","I was able to download and register my mobile.  Worked ok, saysit working and  I’m safe.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866191311","https://appfollow.io/app/745570/review/216452475","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452475"
"2020-04-26 12:00:49","1509242894","COVIDSafe","au","1.0","easyreg","5","Easy to register","Don’t know what the others are on about easy to register. +61 is there use remove the 0 from your mobile number and enter from the 4 onwards",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866189387","https://appfollow.io/app/745570/review/216452474","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452474"
"2020-04-26 12:00:33","1509242894","COVIDSafe","au","1.0","jxxn!","4","It worked!","For mobiles drop the 0 and type in “+614.......”",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866188494","https://appfollow.io/app/745570/review/216452473","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452473"
"2020-04-26 12:00:28","1509242894","COVIDSafe","au","1.0","ttllcc1994","5","Took less than a minute to set up","Worked perfectly",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866188204","https://appfollow.io/app/745570/review/216452472","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452472"
"2020-04-26 11:59:53","1509242894","COVIDSafe","au","1.0","littlehedgehog300","5","Easy and quick","Super easy sign up and great method of tracking",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866186327","https://appfollow.io/app/745570/review/216452471","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452471"
"2020-04-26 11:59:39","1509242894","COVIDSafe","au","1.0","I_don't_like_ads","5","Thank you","Thank you for creating this app to keep us safe during these times! People are saying they can’t get past the phone number step, but I did.",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866185541","https://appfollow.io/app/745570/review/216452470","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452470"
"2020-04-26 11:59:23","1509242894","COVIDSafe","au","1.0","mullLoo","5","Works fine and we are saving Aussie lives","Phone number works fine. I did not include the leading zero.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866184704","https://appfollow.io/app/745570/review/216452469","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452469"
"2020-04-26 11:59:10","1509242894","COVIDSafe","au","1.0","Sibpatro","5","Everyone should use it","Very simple to register",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866184003","https://appfollow.io/app/745570/review/216452468","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452468"
"2020-04-26 11:59:02","1509242894","COVIDSafe","au","1.0","Doc.jill","5","Downloaded and registered no problem","Don’t know if people having problems know to drop the 0 off their numbers or if was genuinely not working previously. But downloaded and registered my phone number immediately just now. Stay safe everyone. Stay home and stop the spread. Protect yourselves and help protect those of us who work in the country’s hospitals. ❤️",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866183569","https://appfollow.io/app/745570/review/216452467","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452467"
"2020-04-26 11:58:51","1509242894","COVIDSafe","au","1.0","Squidman05","4","App downloaded and setup no probs","Mobile phone number setup no issues, not sure what others are on about!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866183011","https://appfollow.io/app/745570/review/216452466","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452466"
"2020-04-26 11:58:41","1509242894","COVIDSafe","au","1.0","Reuben Cheok","5","Easy Registration","Unlike some of the reviewers on here, it was super easy to download the app, register and verify my mobile number.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866182503","https://appfollow.io/app/745570/review/216452465","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452465"
"2020-04-26 11:58:15","1509242894","COVIDSafe","au","1.0","12283$;","5","Working fine now","No issues with verification very easy to download",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866181069","https://appfollow.io/app/745570/review/216452464","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452464"
"2020-04-26 11:58:13","1509242894","COVIDSafe","au","1.0","Gayzzoli Fan","1","Would not install","Got stuck at Bluetooth and there was no information on how to resolve it. Deleted it off my phone",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866181013","https://appfollow.io/app/745570/review/216452463","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216452463"
"2020-04-26 11:57:40","1509242894","COVIDSafe","au","1.0","Dudley76490","5","All good","That was easy",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866179235","https://appfollow.io/app/745570/review/216451978","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451978"
"2020-04-26 11:57:28","1509242894","COVIDSafe","au","1.0","My Name Is Jeff 9","5","It’s good I like","It’s really good",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866178595","https://appfollow.io/app/745570/review/216451977","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451977"
"2020-04-26 11:56:58","1509242894","COVIDSafe","au","1.0","Kaz45327","5","Registration was a breeze","Took less that 2 minutes to install on both household mobile phones. Very easy and notifications seem to work fine when Bluetooth is turned off (I tested it out)",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866176884","https://appfollow.io/app/745570/review/216451976","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451976"
"2020-04-26 11:56:44","1509242894","COVIDSafe","au","1.0","Koolkaid","5","Had to wait to enter phone number","Downloaded straight away on first day but couldn’t register phone number. Came back after 6pm (when they said it would be active) and it worked",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866176185","https://appfollow.io/app/745570/review/216451975","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451975"
"2020-04-26 11:56:20","1509242894","COVIDSafe","au","1.0","jimmyjohnjohn","5","Help - won’t accept my mobile number","Help 

Won’t accept my valid mobile number

Update 

Seems like it is fixed - Installed no probs",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866174909","https://appfollow.io/app/745570/review/216451974","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451974"
"2020-04-26 11:56:15","1509242894","COVIDSafe","au","1.0","strpswf","5","All good so far","Took 2 mins to get it set up.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866174669","https://appfollow.io/app/745570/review/216451973","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451973"
"2020-04-26 11:56:09","1509242894","COVIDSafe","au","1.0","k_lny","5","Simple and quick","Was really straight forward to sign up and quick to verify.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866174323","https://appfollow.io/app/745570/review/216451972","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451972"
"2020-04-26 11:55:38","1509242894","COVIDSafe","au","1.0","bgt243%","5","Great","Downloaded the app easily. I hope people that are having downloading issues remember to drop the zero at the start of their phone number.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866172787","https://appfollow.io/app/745570/review/216451971","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451971"
"2020-04-26 11:55:23","1509242894","COVIDSafe","au","1.0","Vishal Mahajan","2","Confusing","At upload consent it says I am COVID19 positive. Not sure why does that mean?",,,,,,,,,,"1","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866171972","https://appfollow.io/app/745570/review/216451970","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451970"
"2020-04-26 11:55:20","1509242894","COVIDSafe","au","1.0","bus & train of aus","5","Thank you Australian government","Amazing application",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866171747","https://appfollow.io/app/745570/review/216451969","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451969"
"2020-04-26 11:55:18","1509242894","COVIDSafe","au","1.0","cunneen","5","So easy and may save lives.","I'm an app developer (I had nothing to do with this app though). We should ALL download & enable this. Privacy-wise, they've taken the right approach. It'll still be useful even without a massive install base. If it notifies even one person who interacts with vulnerable people that they need to get tested, it will have been worthwhile. It only asks for details that are already publicly available on the electoral roll plus your phone number. Worked perfectly for me.",,,,,,,,,"3","2","https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866171661","https://appfollow.io/app/745570/review/216451968","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451968"
"2020-04-26 11:55:10","1509242894","COVIDSafe","au","1.0","in this together","5","Works Perfectly","Took 2 minutes to register. Was a breeze.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866171206","https://appfollow.io/app/745570/review/216451967","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451967"
"2020-04-26 11:54:51","1509242894","COVIDSafe","au","1.0","xXCPT CHAOSXx","5","Works for me","Not sure if fixed but works for me!",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866170233","https://appfollow.io/app/745570/review/216451966","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451966"
"2020-04-26 11:54:48","1509242894","COVIDSafe","au","1.0","Karen-100","5","Downloaded","No issues downloading.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866170072","https://appfollow.io/app/745570/review/216451965","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451965"
"2020-04-26 11:54:33","1509242894","COVIDSafe","au","1.0","TimVeitch","5","All good","No troubles setting it up.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866169317","https://appfollow.io/app/745570/review/216451964","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451964"
"2020-04-26 11:53:57","1509242894","COVIDSafe","au","1.0","Their dreaming","5","It went live at 6pm","So if you have tried to download before then it won’t work. Operator error not app or government error. Try again it was easy. Stay safe",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866167433","https://appfollow.io/app/745570/review/216451962","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451962"
"2020-04-26 11:53:28","1509242894","COVIDSafe","au","1.0","Krummo","5","Chill out, it wasn’t active until 6pm","Hearing lots of ‘it doesn’t work’ but the announcement was it won’t be active until 6pm. Now active and seems to be accepting the phone number registration",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866165831","https://appfollow.io/app/745570/review/216451961","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451961"
"2020-04-26 11:52:44","1509242894","COVIDSafe","au","1.0","johncheno","5","Easy installation","Downloading App was v straightforward. No glitch recognising my phone number. Privacy policy reassuring. Looks good so far.",,,,,,,,,,,"https://itunesconnect.apple.com/WebObjects/iTunesConnect.woa/ra/ng/app/1509242894/activity/ios/ratingsResponses?reviewId=5866163451","https://appfollow.io/app/745570/review/216451960","https://watch.appfollow.io/apps/untitled-collection/reviews/336783?review_id=216451960"
